date,title,description,content,link
"Thứ sáu, 8/9/2017",['\nLượng đặt hàng Galaxy Note 8 ở VN tăng vọt '],"['Với giá dự kiến gần 23 triệu đồng và tới 13/9 mới được giới thiệu chính thức, nhưng nhiều người dùng đã đặt mua Galaxy Note 8 từ sớm.\xa0']","
Dù chưa ra mắt chính thức ở thị trường Việt Nam và mức giá chính hãng vẫn ở dạng dự kiến, nhiều cửa hàng và hệ thống trong nước đồng loạt tung ra chương trình đặt mua Galaxy Note 8 từ giữa tháng 8, ngay sau khi sản phẩm này được Samsung công bố ở Mỹ. 
<span>Theo số liệu từ Thế Giới Di Động, sau khoảng 3 tuần đã có gần 4.500 khách hàng đặt mua Galaxy Note 8. Trong đó, có tới gần 3.400 đơn hàng là có đặt tiền, tỷ lệ chiếm tới hơn 75%. Theo hệ thống này, Galaxy Note 8 là mẫu smartphone có lượng đặt hàng tăng nhanh nhất, khi chỉ trong một thời gian ngắn đã cán mốc 2.500 máy và buộc họ phải tung ra chương trình đặt hàng thứ hai. </span>
Còn với hệ thống FPT Shop, tính đến cuối tháng 8, họ cũng có tới hơn 3.000 lượt đặt hàng Note 8 và tỷ lệ đặt cọc chiếm tới 2/3. <span>So với bộ đôi Galaxy S8 cũng như các mẫu Galaxy Note thế hệ trước, số lượng các nơi tung ra chương trình đặt hàng sớm cho Note 8 cũng tăng mạnh, khi không chỉ có các hệ thống lớn mà ngay cả nhiều cửa hàng bán lẻ cỡ nhỏ cũng tham gia. </span>
Theo anh Nguyễn Lạc Huy, Giám đốc truyền thông hệ thống CellphoneS, có thể coi Galaxy Note 8 là smartphone toàn diện nhất hiện nay, nên không chỉ thu hút các tín đồ trước đó của Samsung mà ngay cả với nhiều người tiêu dùng thông thường. Nếu tính theo số lượng đặt hàng, Galaxy Note 8 đang là smartphone cao cấp bán tốt nhất. 
Việc nhiều người chưa có cơ hội sử dụng Galaxy Note 7 và đã phải chờ đợi khá lâu cũng góp phần khiến cho lượng đặt hàng Galaxy Note 8 tăng vọt ngay cả khi chưa ra mắt. Bên cạnh đó, Samsung và các cửa hàng cũng ""chơi trội"" khi tung ra chương trình ưu đãi lớn, nhiều quà tặng dành cho khách hàng đặt mua sớm Note 8.
<span>Tuy nhiên, không như lúc công bố ở Mỹ, Galaxy Note 8 chính hãng về Việt Nam trong đợt hàng đầu mới chỉ có 2 trong tổng số 4 màu, là đen và vàng. Trong đó, phiên bản màu đen đang áp đảo trong số lượng máy đặt mua trước khi cao gấp đôi màu vàng. </span>",https://vnexpress.net/so-hoa/luong-dat-hang-galaxy-note-8-o-vn-tang-vot-3636982.html
"Thứ sáu, 8/9/2017",['\nSamsung nên hợp nhất dòng Galaxy Note và Galaxy S '],"['Việc thiết kế và tính năng ngày càng giống nhau là nguyên nhân khiến dòng Galaxy Note và Galaxy S đang bị ""một màu"".']","
Galaxy Note 8 vừa ra mắt hiện được giới chuyên môn cũng như người dùng đánh giá cao. Tuy nhiên, theo tay bút Chris Smith của <em>BGR</em>, có những vấn đề mà theo ông, Samsung nên hợp nhất nó với dòng Galaxy S hoặc thậm chí là ""khai tử"" nó. Dưới đây là nhận định của ông:
""Galaxy Note 8 có lẽ là điện thoại tốt nhất của Samsung trong năm nay. Rất nhiều nâng cấp cả về thiết kế lẫn cấu hình và tính năng. Thế nhưng, tôi lại nghĩ nó không nên tồn tại nữa, cho đến khi Samsung sẵn sàng cho một cuộc đột phá lớn hơn.
Vì sao tôi lại nói như thế? Đơn giản vì theo tôi Galaxy Note 8 chỉ là một chiếc Galaxy S8 khổng lồ, thậm chí không khác là bao so với Galaxy S8+. Trước đây, dòng Note gây chú ý nhờ kích thước màn hình khổng lồ, nhưng giờ điều đó không còn nữa.
Không những thế, trong hầu hết đặc điểm về cả thiết kế lẫn cấu hình và tính năng, cả hai đang tiệm cận lẫn nhau. Chỉ bút S Pen và camera kép là điểm nhấn, nhưng đó chỉ là nhất thời.
Với camerea kép, Samsung đã dự tính đưa lên Galaxy S8 nhưng không thành công, ít nhất là dựa trên các tin đồn. Họ đã quyết định lùi lại để rồi 6 tháng sau, nó được trang bị trên Note 8. Nhưng trong tương lai gần, có thể là Galaxy S9, nhiều khả năng bộ phận này sẽ xuất hiện.
Bút S Pen là khác biệt lớn nhất và cũng là điểm nhấn của dòng Note so với dòng S. Tuy nhiên, đã từ lâu Samsung không tích hợp thêm nhiều tính năng hữu dụng. Việc quá ít tính năng hỗ trợ người dùng và nâng cấp nhỏ giọt đang khiến dòng Note mất đi lợi thế. Người dùng vẫn có thể hoàn toàn thao tác bằng tay mà không cần dùng đến bút, cho dù chậm hơn đôi chút.
Cảm biến vân tay tích hợp dưới lớp kính màn hình là một tính năng đang được nhiều người chờ đợi. Samsung từng được cho là sẽ tích hợp nó bên dưới màn hình Galaxy S8 rồi Galaxy Note 8 nhưng cuối cùng vẫn lỡ hẹn vì công nghệ chưa cho phép. Tin đồn cho thấy, khả năng bảo mật này sẽ xuất hiện trên Galaxy Note 9, còn Galaxy S9 vẫn đặt nó phía sau. Nhưng chắc gì trong tương lai, nó lại không có mặt trên Galaxy S10 hoặc hơn.
Và nên nhớ rằng, không phải cái gì của dòng S đưa lên dòng Note cũng hoàn thiện. Khả năng nhận dạng khuôn mặt đã bị ""qua mặt"" bằng một bức ảnh trên Galaxy S8 và nó đang lặp lại trên Note 8.
Nếu Galaxy Note 8 chỉ là một 'bản sao' của Galaxy S8, hay xa hơn là dòng Note là 'bản sao' dòng S, vậy tại sao Samsung không gộp làm một khi khác biệt giữa chúng ngày càng nhỏ?
Tôi vẫn biết, cả hai dòng máy này chỉ là chiến lược của Samsung để cạnh tranh với các sản phẩm khác, trong đó có iPhone mới của Apple. Tuy nhiên, để có thể tạo trải nghiệm tốt hơn, đã đến lúc họ nghĩ theo cách khác.
Tôi vẫn đánh giá Galaxy Note là tuyệt vời, nhưng nó sẽ càng tuyệt vời hơn nếu Samsung luôn biết cách làm cho nó ngày càng khác biệt!"".
<strong>Bảo Lâm</strong>",https://vnexpress.net/so-hoa/samsung-nen-hop-nhat-dong-galaxy-note-va-galaxy-s-3638291.html
"Thứ tư, 6/9/2017","[""\nNhận dạng khuôn mặt trên Galaxy Note 8 bị 'lừa' bởi một bức ảnh ""]",['Tính năng bảo mật trên phablet mới của Samsung có thể bị vượt qua với một tấm hình selfie lấy từ Facebook.'],"
Nhà phát triển web Mel Tajon tiến hành thử nghiệm bằng cách mở một bức ảnh chân dung trên điện thoại sau đó đặt trước Galaxy Note 8. Phablet của Samsung dễ dàng bị ""đánh lừa"" khi cho rằng tấm hình thực sự là chủ nhân của thiết bị.
Đáng lưu ý hơn là tính năng nhận dạng khuôn mặt trên Galaxy Note 8 có thể bị vượt qua với những bức ảnh chất lượng trung bình. ""Tôi có thể mở khóa máy bằng cách lấy ảnh selfie trên Facebook hay Instagram"", Mel cho biết.
Khi ""đánh lừa"" thành công, người dùng có thể truy cập vào các thông tin trên thiết bị. Ngoài ra, nhận dạng khuôn mặt trên Galaxy Note 8 hay S8 còn được dùng để xác thực thanh toán điện tử Samsung Pay nên nó càng tiềm ẩn nguy cơ mất an toàn.
Thực tế, chiếc Galaxy Note 8 trong thử nghiệm vẫn ở dạng máy trưng bày nên có thể phần mềm chưa phải bản hoàn thiện. Tuy nhiên, nó cũng đặt ra cảnh báo để người dùng lưu ý còn nhà sản xuất cần nâng cao khả năng bảo mật.
Trước đó với Galaxy S8, tính năng quét mống mắt trên thiết bị cũng <a href=""https://vnexpress.net/so-hoa/bao-mat-mong-mat-tren-galaxy-s8-da-bi-hack-3589254.html"">bị vượt qua</a> với một bản in trên giấy. Bảo mật bằng nhận dạng khuôn mặt trên model này cũng nhanh chóng bị <a href=""https://vnexpress.net/so-hoa/tinh-nang-nhan-dien-khuon-mat-cua-galaxy-s8-de-bi-vuot-qua-3564126.html"">""đánh lừa"" với một bức ảnh</a>.",https://vnexpress.net/so-hoa/nhan-dang-khuon-mat-tren-galaxy-note-8-bi-lua-boi-mot-buc-anh-3637402.html
"Thứ tư, 6/9/2017",['\n5 smartphone viền màn hình siêu mỏng sắp bán '],"['Không chỉ Samsung, LG... ngay cả Apple cũng đang theo đuổi xu hướng smartphone màn hình lớn tràn cạnh viền.']","
<strong>LG V30</strong><br/><br/>
Vừa ra mắt tại triển lãm IFA 2017, V30 sẽ là smartphone thách thức cả Galaxy Note 8 và iPhone 8. V30 đã thay đổi hoàn toàn so với hai thế hệ trước, phong cách cứng cáp, mạnh mẽ đã chuyển sang thiết kế bóng bẩy, tròn trịa. Màn hình tràn viền Full Vision 6 inch với độ phân giải đạt chuẩn 2K và sử dụng công nghệ P-OLED được nhiều trang công nghệ đánh giá là ấn tượng. Ngoài khả năng chống nước đạt chuẩn IP68, V30 còn có độ bền theo tiêu chuẩn quân đội MIL-STD810G, thứ mà iPhone 8 và Galaxy Note 8 đều chưa có.
<strong><a href=""https://vnexpress.net/so-hoa/lg-v30-thach-thuc-iphone-8-voi-man-hinh-tran-vien-3635602.html"">Ảnh thực tế LG V30</a></strong>",https://vnexpress.net/so-hoa/5-smartphone-vien-man-hinh-sieu-mong-sap-ban-3637174.html
"Thứ ba, 5/9/2017",['\nGalaxy Note 8 chậm hơn iPhone 7 Plus nhưng hiệu năng tổng thể cao hơn '],"['Dù thông số kỹ thuật và cấu hình thua kém, mẫu iPhone ra mắt năm ngoái vẫn cho tốc độ tốt hơn Galaxy Note 8 khi sử dụng thực tế.']","
Trong màn so sánh, cả hai smartphone đều phải chạy lần lượt 17 phần mềm giống nhau. Hầu hết là phần mềm phổ biến như camera, đồng hồ, bản đồ Google Maps hay mạng xã hội Instagram, Yelp cũng như một số trò chơi quen thuộc... Model nào cho thời gian hoàn thành nhanh hơn là chiến thắng và thể hiện có tốc độ xử lý, khả năng đa nhiệm khi sử dụng thực tế tốt hơn. 
Dù thắng trong phần so sánh tốc độ sử dụng phía trên, iPhone 7 Plus vẫn cho thấy hạn chế về cấu hình và hiệu năng xử lý khi so với Galaxy Note 8 mới ra.
Trong đánh giá về hiệu năng tổng thể <em>Antutu Benchmark</em>, model của Samsung bỏ xa sản phẩm của Apple. Còn ở phần đánh giá riêng về vi xử lý từ công cụ <em>GeekBench</em>, Galaxy Note 8 cũng cho thấy chip hoạt động đa nhân tốt hơn iPhone 7 Plus. Model của Apple chỉ cho kết quả hơn khi sử dụng đơn nhân. <span> </span>
Trong màn so sánh khá dài được <span><em>EverythingApplePro </em>thực hiện, iPhone 7 Plus còn là model bị nóng hơn Galaxy Note 8. Dù tốc độ sử dụng không bằng đối thủ, kênh YouTube này vẫn cho rằng Galaxy Note 8 đã được nâng cấp cấu hình đáng kể và hiệu năng còn tốt hơn nhiều so với Galaxy S8 ra mắt hồi đầu năm. </span>",https://vnexpress.net/so-hoa/galaxy-note-8-cham-hon-iphone-7-plus-nhung-hieu-nang-tong-the-cao-hon-3637140.html
"Thứ tư, 30/8/2017","['\nGalaxy Note 8 có thêm bản màu hồng, giá hơn 1.000 USD ']","['Ngoài đen, vàng, xanh và tím khói, smartphone màn hình lớn của Samsung vừa có thêm màu thứ năm mang tên Star Pink.']","
Dù vậy, phiên bản màu hồng này được sẽ chỉ bán độc quyền ở Đài Loan trong thời gian đầu. Một báo cáo gần đây cho thấy riêng tại thị trường này, 30% lượng điện thoại bán ra có tông màu hồng. Trước đó ngoài Hàn Quốc, cũng chỉ có Đài Loan phát hành phiên bản Galaxy S8 và S8+ màu hồng.
Cấu hình của Galaxy Note 8 Star Pink được bán độc quyền ở Đài Loan không khác so với sản phẩm vừa được giới thiệu ở Mỹ. Máy được trang bị RAM 6GB cùng màn hình vô cực độ phân giải 2K kích thước 6,3 inch. Mặt lưng là hệ thống camera kép. Bút cảm ứng S Pen được thiết kế cùng tông màu hồng với điện thoại.
Theo <em>ePrice</em>, giá bán của Note 8 Star Pink tại Đài Loan là 1.075 USD. Mức này tương đương với giá chính hãng, 23 triệu đồng, đang được chào bán ở Việt Nam dành cho các bản màu đen và vàng. ",https://vnexpress.net/so-hoa/galaxy-note-8-co-them-ban-mau-hong-gia-hon-1-000-usd-3634644.html
"Thứ tư, 30/8/2017","['\n5 smartphone camera kép, chuyên chụp ảnh chân dung ']",['Camera kép là trào lưu ở smartphone 2017 nhưng không phải model nào cũng có camera giống kiểu Galaxy Note 8 và iPhone 7 Plus.'],,https://vnexpress.net/so-hoa/5-smartphone-camera-kep-chuyen-chup-anh-chan-dung-3634436.html
"Thứ ba, 29/8/2017",['\nMàn hình Galaxy Note 8 hiển thị tốt nhất hiện nay '],['A+ là điểm số mà trang đánh giá khả năng hiển thị\xa0DisplayMate dành cho màn hình của Galaxy Note 8.'],"
DisplayMate - website chuyên đưa ra những đánh giá chính xác về chất lượng màn hình - vừa công bố kết quả mới sau loạt thử nghiệm với smartphone mới ra mắt cũng như đang có mặt trên thị trường. Kết quả, Galaxy Note 8 đã trở thành sản phẩm đạt chất lượng hiển thị tốt nhất với điểm số A+, <a href=""https://vnexpress.net/so-hoa/galaxy-s8-la-smartphone-co-man-hinh-hien-thi-tot-nhat-3566999.html"">vượt qua Galaxy S8</a> ra mắt đầu năm nay.
Cụ thể, màn hình Galaxy Note 8 cho độ sáng cao hơn 22% so với Galaxy S8 với 1.200 nits - một thông số ấn tượng. Tất nhiên, màn hình này cũng được chứng nhận HDR giống như <span>""đàn anh"".</span>
<span>Bên cạnh đó, màn hình Note 8 còn đạt được những thông số ấn tượng, bao gồm khoảng gam màu đầy đủ 100% như trên TV 4K, được chứng nhận bởi liên minh UHD; màu sắc tự nhiên nhất </span><span style=""color:rgb(34,34,34);"">(112% DCI-P3 và 141% sRGB / Rec.709</span><span>), độ tương phản cao nhất (270), tỷ lệ tương phản vô hạn; phản xạ màn hình thấp nhất (4,6%); độ sáng thay đổi nhỏ nhất nếu góc nhìn thay đổi (29%)... Ngoài ra, việc Samsung tích hợp khả năng cân chỉnh màu sắc cho màn hình cũng được </span><span>DisplayMate đánh giá cao.</span>
<span>Tương tự Galaxy S8, Samsung cũng trang bị màn hình ""vô cực"" cho Galaxy Note 8 nhưng vuông vắn hơn và kích thước lớn hơn (6,3 inch). Hãng điện tử Hàn Quốc sử dụng tấm nền OLED cho sản phẩm, có độ phân giải lên tới </span><span style=""color:rgb(34,34,34);"">2.960 × 1.440 pixel. </span>
<span style=""color:rgb(34,34,34);""><strong>Bảo Lâm</strong> (theo <em>GSMArena</em>)</span>",https://vnexpress.net/so-hoa/man-hinh-galaxy-note-8-hien-thi-tot-nhat-hien-nay-3634155.html
"Thứ ba, 29/8/2017",['\nBộ ảnh chụp thử đầu tiên từ Galaxy Note 8 '],"['Chụp tối, chi tiết vẫn là điểm mạnh trên Galaxy Note 8 trong khi camera kép cho khả năng xóa phông tốt.']",,https://vnexpress.net/so-hoa/bo-anh-chup-thu-dau-tien-tu-galaxy-note-8-3633871.html
"Thứ ba, 29/8/2017","[""\nGalaxy Note 8 có xứng đáng với mức giá 'nghìn đô' ""]",['Smartphone Samsung mới trình làng là mẫu Galaxy Note đắt nhất từ trước đến nay và số tiền bỏ ra cũng hơn nhiều bộ đôi Galaxy S8.'],"
Bên cạnh công nghệ và thiết kế đột phá, giá bán là chủ đề đang được bàn tán nhiều xoay quanh Galaxy Note 8. Khi tại Mỹ và châu Âu, smartphone cao cấp của Samsung có giá bán xấp xỉ, trên dưới 1.000 USD. <span>Ở Việt Nam, giá dự kiến mà một số nhà bán lẻ chào hàng cho sản phẩm chính hãng cũng lên tới 23 triệu đồng. </span>
<span>So với những thế hệ Galaxy Note trước cũng như nhiều smartphone cao cấp khác của Samsung, số tiền bỏ ra cho model mới đắt hơn khá nhiều. </span>
<span>Tuy nhiên, theo <em>The Verge</em>, có lý do để hiểu cho việc Samsung tăng giá và biến Galaxy Note 8 thành smartphone ""nghìn đô"".</span>
<span>Màn hình vẫn luôn là linh kiện tốn phần lớn chi phí dành cho smartphone cao cấp. Galaxy Note 8 là smartphone có màn hình lớn nhất hiện giờ của Samsung, sử dụng công nghệ OLED và độ phân giải đạt chuẩn QuadHD 2K. Nó cũng có thiết kế màn hình vô cực với viền cực mỏng và hai bên bo cong như bộ đôi Galaxy S8 và S8+ trình làng hồi đầu năm, tuy nhiên, kích thước còn được nới rộng lên tới 6,3 inch. </span><span> </span>
<span>Một chi tiết được Samsung nhắc đến khi công bố Galaxy Note 8 là dung lượng RAM 6GB. Dù Galaxy S8 và S8 Plus đầu năm từng xuất hiện trên thị trường với phiên bản có dung lượng RAM lớn tương tự, nhưng tới Galaxy Note 8, mọi phiên bản đều là RAM 6GB. Sự xuất hiện của Note 8 đánh dấu tiêu chuẩn cấu hình mới dành cho smartphone cao cấp của Samsung. </span>
<span>Bên cạnh phần cứng, một trong những chi phí vô hình khiến cho smartphone đắt đỏ còn nằm ở quá trình nghiên cứu R&amp;D, thường có thời gian kéo dài và tốn kém. Tuy nhiên, nhờ thế mà người dùng có được thêm nhiều tính năng và công nghệ mới, có thể sản phẩm thương hiệu khác không có. </span><span>Ví dụ ở Galaxy Note 8 là Bixby và DeX. </span>
<span>Đầu tiên là trợ lý ảo cho phép người dùng có thể điều khiển, tương tác bằng giọng nói và camera. Còn tính năng thứ hai cho phép biến smartphone của Samsung thành một máy tính cá nhân, có thể vừa giải trí và làm việc khi kết hợp với màn hình lớn, chuột và bàn phím.</span>
<span>Điều thu hút chú ý ở một smartphone cao cấp mới ra nằm ở sự mới lạ. Trong một rừng điện thoại camera kép ra mắt trong 2017, Galaxy Note 8 vẫn tạo được sự chú ý khi là smartphone đầu tiên có camera chống rung kép, cả hai ống kính đều được trang bị công nghệ OIS. Nhờ đó, Samsung cũng tự tin camera kép của mình cho chất lượng chụp tốt hơn nhiều đối thủ camera kép khác đang có trên thị trường. </span>
Trong khi đó, S Pen là đặc trưng riêng biệt tạo nên thương hiệu của dòng Galaxy Note. Nó còn tạo ra khác biệt giữa Note với dòng Galaxy S, dù có thể cả hai của Samsung tương đương về cấu hình, kích thước màn hình.
Khác với nhiều thị trường, tại Mỹ Galaxy Note 8 vẫn được phát hành chủ yếu thông qua các nhà mạng và số tiền thực tế để bỏ ra cho mẫu smartphone này chưa tới 800 USD. Số tiền chênh lệch so với mức niêm yết chính là chi phí sử dụng nhà mạng trong vòng 24 tháng.
Ngoài ra, khác với các mẫu iPhone, Galaxy Note 8 bán ra thường đi kèm với nhiều phụ kiện, đặc biệt trong giai đoạn đầu khi đắt hàng. Ví dụ kính thực tế ảo Gear VR, đế sạc nhanh không dây hay camera 360 độ, đế DeX... <span>Vì vậy, số tiền bỏ ra thực tế cho điện thoại có thể thấp hơn nhiều niêm yết. </span>
<span>Giá trị thương hiệu là điều khiến cho smartphone có giá bán khác nhau dù cấu hình và thông số kỹ thuật có thể không khác biệt nhiều. </span><span>Samsung đã là nhà sản xuất smartphone lớn nhất thế giới, muốn định vị sản phẩm công nghệ của mình ở phân khúc cao cấp trong tâm trí người dùng. Định giá là một cách mà Apple từng làm thành công. </span><span> </span>
<span>Thực tế, Samsung đã bắt đầu tăng giá smartphone từ các thế hệ trước. Từ 700 USD ở Galaxy Note 5, Galaxy Note 7 năm ngoái đã lên thành 800 USD. Thậm chí, bộ đôi Galaxy S8 và S8+ ra đầu năm cũng được đẩy giá lên khoảng 100 USD so với thế hệ tiền nhiệm. </span>
<span>Còn với Apple, nhiều tin đồn gần đây cho thấy họ cũng đẩy giá của iPhone 8 sắp ra mắt lên cao hơn nhiều các thế hệ hiện có, và chạm mốc 1.000 USD tương đương với Galaxy Note 8.</span>
<strong><a href=""https://vnexpress.net/infographics/san-pham/nhung-diem-noi-bat-cua-galaxy-note-8-va-s-pen-3632144.html"" style=""font-size: 11.8pt;""><span style=""color:#0000ff;"">Những điểm nổi bật của Galaxy Note 8 và S Pen</span></a></strong>",https://vnexpress.net/so-hoa/galaxy-note-8-co-xung-dang-voi-muc-gia-nghin-do-3633568.html
"Thứ hai, 28/8/2017",['\nCamera kép Galaxy Note 8 nổi trội hơn iPhone 7 Plus '],['Khả năng chụp ảnh trên điện thoại có camera kép đầu tiên của Samsung được đánh giá cao nhờ hệ thống chống rung quang học.'],"
Với Galaxy Note 8, Samsung chính thức gia nhập sân chơi smartphone camera kép. Các ""thành viên"" tham gia trước đó gồm Huawei P10, OnePlus 5, LG G6, Essential Phone và đối thủ ""nặng ký"" iPhone 7 Plus.
So với model của Apple, điểm nổi bật trên thiết bị đến từ Hàn Quốc là cả hai camera sau đều được trang bị chống rung quang học (OIS). Nhờ nó, người dùng sẽ có những bức ảnh sắc hơn, chụp ảnh thiếu sáng mà hạn chế được rung hay quay video mượt mà hơn.
Những thiết bị như iPhone 7 Plus, LG G6 hay Huawei P10, hệ thống OIS chỉ xuất hiện trên một camera chính. Chẳng hạn, với iPhone 7 Plus thì OIS được trang bị trên camera góc rộng chứ không có trên camera tele (chụp gần).
Khi chụp tele, ảnh sẽ có nguy cơ bị rung cao hơn, vì vậy bổ sung OIS là rất cần thiết. Kết quả là Galaxy Note 8 đem khả năng chống rung quang học lên bất kể camera nào mà người dùng cần.
Hệ thống OIS kép cũng mở ra cánh cửa phần cứng để phát triển các ứng dụng thực tế tăng cường (AR). Bạn có thể dùng thiết bị của Samsung để theo dõi và phân tích các lớp hình ảnh AR.
Không chỉ vậy, camera góc rộng trên Galaxy Note 8 còn sử dụng cảm biến dual-pixel tương tự Galaxy S8, cho phép lấy nét tự động nhanh và chính xác.
<span>Về phần mềm, thiết bị hỗ trợ tính năng Dual Capture, trong đó với mỗi lần bấm máy sẽ ghi lại đồng thời cả hai bức ảnh trên camera góc rộng và tele. </span>
Với Live Focus, bạn có thể tạo ra những bức ảnh xóa phông đẹp mắt, mà trên iPhone 7 Plus hay OnePlus 5 gọi bằng tên chế độ chân dung. Điểm khác biệt là Samsung cho phép xem lại và điều chỉnh mức độ xóa phông (bokeh) sau khi chụp hình, còn Apple hay OnePlus thì không.
Galaxy Note 8 cũng có khả năng zoom quang học 2X mà người dùng có thể chụp hình với góc gần hơn nhưng không khiến ảnh bị nhiễu hay giảm độ phân giải như zoom kỹ thuật số.
Trên phương diện kỹ thuật, các thông số camera của Galaxy Note 8 đều nổi trội hơn so với đối thủ. Tuy nhiên trải nghiệm thực tế sẽ là yếu tố đánh giá quan trọng đối với mỗi người sử dụng.",https://vnexpress.net/so-hoa/camera-kep-galaxy-note-8-noi-troi-hon-iphone-7-plus-3633535.html
"Thứ hai, 28/8/2017",['\nGalaxy Note 8 chưa đủ để Apple lo lắng '],['Smartphone cao cấp của Samsung được coi là đối thủ nặng ký nhất với iPhone 8 trình làng vào tháng 9 tới.\xa0'],"
Sau lễ ra mắt hoành tráng hôm 23/8, Galaxy Note 8 đang là mẫu smartphone ấn tượng và được quan tâm nhất trên thị trường hiện nay. Xuất sắc hay tuyệt vời... là các mỹ từ được truyền thông quốc tế đánh giá về thiết kế, màn hình hay camera kép trên sản phẩm cao cấp của Samsung. Thậm chí, tạp chí <em>Wired</em> còn cho rằng Note 8 là ""quái vật trong giới smartphone"" và được tạo ra để dẫn đầu thị trường. 
Liệu điều này có khiến cho Apple và iPhone 8 sắp trình làng trong tháng 9 tới phải lo lắng? 
<span>Cả hai sản phẩm đều có điểm chung về nhiều mặt, là hai smartphone cao cấp nhất trong 2017 của Apple và Samsung. Nếu Galaxy Note 8 là điện thoại thông minh Galaxy có màn hình lớn nhất hiện nay, 6.3 inch, và lần đầu sở hữu camera kép thì iPhone 8 cũng là sản phẩm đánh dấu 10 năm Apple gia nhập thị trường smartphone. Model hứa hẹn đổi mới về thiết kế với màn hình tràn viền kích thước lên tới 5,8, rộng hơn cả iPhone 7 Plus. </span>
Trong khi giá bán của Galaxy Note 8 được Samsung ấn định ở mức xấp xỉ 1.000 USD, cao hơn hẳn các thế hệ trước cũng như bộ đôi Galaxy S8 và S8 Plus, Apple lại đang tạo ra nhiều chủ đề xung quanh mức giá đồn đoán được cho là 999 USD. 
<span>Tuy nhiên, theo chuyên gia phân tích thị trường Brian White tới từ Drexel Hamilton, dù ra mắt sớm và ấn tượng mạnh, Galaxy Note 8 sẽ không gây ảnh hưởng nhiều tới iPhone 8. Khách hàng vẫn đang rất háo hức với mẫu iPhone sắp trình làng và cổ phiếu của Apple có tiềm năng tăng trưởng sau sự kiện tới.</span>
Lý do khiến cho Apple không cần phải lo sợ về mẫu smartphone của đối thủ thể hiện ở những thống kê mới đây. Theo <em>Cnet</em>, 70% người đã mua iPhone cho biết họ không hề cân nhắc đến thương hiệu nào khác khi mua chiếc smartphone kế tiếp. Dù iPhone 8 có tăng giá lên 1.000 USD và gấp rưỡi iPhone 7, thì 40% người dùng vẫn sẵn sàng chi tiền cho model mới.
Thứ tạo ra người dùng trung thành với iPhone nằm ở hệ sinh thái chặt chẽ mà Apple đã nuôi dưỡng nhiều năm qua, khiến người dùng rất khó từ bỏ hoặc chấp nhận hy sinh nhiều để chuyển từ iPhone sang smartphone hoặc thương hiệu khác.
<span>Còn với Samsung, dù là gã khổng lồ trong lĩnh vực điện tử tiêu dùng và là nhà sản xuất smartphone lớn nhất thế giới, họ vẫn chưa có một hệ điều hành phổ biến của riêng mình và hệ sinh thái đủ mạnh để níu giữ người dùng ở lại với thương hiệu. Ví dụ, Galaxy Note 8 vẫn đang phải tồn tại song song tới hai công cụ trợ lý ảo, một là Bixby do Samsung tự phát triển và còn lại là Google Assistant như nhiều điện thoại Android khác.</span>
Dù vậy, ở phía ngược lại, iPhone 8 cũng có thể không phải là thử thách lớn đối với Samsung. Kể từ khi xuất hiện cuối 2011, cùng với màn hình lớn ngoại cỡ Galaxy Note đã tạo được sự khác biệt so với toàn bộ smartphone đang có ở bút cảm ứng đa năng S Pen. Đây cũng là đặc điểm tạo nên sự khác biệt và sức hút cho dòng smartphone cao cấp Android này. 
Trong lễ ra mắt Galaxy Note 8, Samsung cũng cho biết <span>85% người dùng Galaxy Note tự hào khi giới thiệu sản phẩm của mình và giới thiệu chúng với bạn bè, và 75% nói đó là điện thoại tốt nhất mà họ từng có. Thậm chí sau sự cố gặp phải với Galaxy Note 7 năm ngoái và gây thiệt hại ước tính hàng tỷ USD, người dùng vẫn luôn tin tưởng và ủng hộ Samsung rất nhiều, háo hức chờ đợi sản phẩm thế hệ kế tiếp ra mắt. </span>
<span>Theo nhà phân tích thị trường nổi tiếng Ming-Chi Kou, Samsung có thể bán ra từ 11 đến 14 triệu Galaxy Note 8 trong nửa cuối 2017.</span>",https://vnexpress.net/so-hoa/galaxy-note-8-chua-du-de-apple-lo-lang-3633520.html
