date,title,description,content,link
"Thứ hai, 9/10/2017",['\niPhone 8 Plus đọ camera với Galaxy Note8 '],['Cả hai đều sở hữu camera độ phân giải 12 megapixel. ống kính kép cùng khả năng chụp xóa phông như máy ảnh chuyên nghiệp.\xa0'],"
Galaxy Note8 ra mắt vào đầu tháng 8, sớm hơn đối thủ trực tiếp là iPhone 8 Plus đúng một tháng nhưng cả hai lại bán ra thị trường gần như cùng thời điểm. Đây là những model đối đầu trực tiếp với khá nhiều điểm tương đồng về cấu hình camera và tính năng nhấn mạnh nhất đều là khả năng chụp xóa phông ấn tượng. 
Cả hai cùng có độ phân giải camera là 12 megapixel nhưng Note8 có độ mở tốt hơn f/1.7 so với f/1.8 của iPhone 8 Plus. Di động của Samsung có ống kính góc rộng 26 mm, ống kính thứ hai là 52 mm f/2.4, hỗ trợ chống rung quang học, đèn flash LED hai tông màu. Trong khi đó, model của Apple có ống kính góc rộng 28 mm, ống kính thứ hai là 56 mm f/2.8, hỗ trợ lấy nét theo pha, 4 đèn flash. 
<a href=""https://vnexpress.net/so-hoa/anh-chup-thu-tu-iphone-8-plus-va-galaxy-note-8-3653069.html""><span style=""color:#0000ff;""><strong>Xem thêm ảnh chụp thử của hai máy</strong></span></a>
Ở các thử nghiệm, hai máy đều để chế độ chụp tự động, cài đặt mặc định, không bật hiệu ứng, lấy nét và đo sáng cùng vào một điểm, thời điểm và góc chụp gần tương đương. Cả hai máy đều tắt chế độ HDR (chỉ bật trong một số tình huống nhất định) và để tỷ lệ hình là 4:3 ở độ phân giải cao nhất hỗ trợ (12 megapixel).
Ảnh chụp từ hai máy được thu về cùng một kích thước (chiều ngang 1.200 pixel) nhưng giữ nguyên chất lượng ảnh cũng như ẩn thông tin Exif. Để đảm bảo tính công bằng, tên các máy được giấu kín.
Độc giả sẽ bình chọn model chụp đẹp nhất dựa trên loạt ảnh chụp thử mà không bị ảnh hưởng bởi thương hiệu sản phẩm.",https://vnexpress.net/so-hoa/iphone-8-plus-do-camera-voi-galaxy-note8-3653082.html
"Thứ tư, 4/10/2017",['\nNên mua Galaxy Note8 hay chờ iPhone X? '],"['Điện thoại của em mới hỏng, chưa biết nên dùng hàng Samsung hay chờ điện thoại mới của Apple.']","
iPhone 7 Plus của em vừa bị rơi, hỏng nên hiện tại em không có điện thoại dùng. Nếu chuyển sang iPhone 8 Plus thì em thấy không đáng lắm vì kiểu dáng máy không đổi, dĩ nhiên có thể sẽ là chụp ảnh đẹp hơn, camera tốt hơn nhưng chắc trải nghiệm sẽ tương đương thôi.
<span>Em đang phân phân có nên chuyển sang Galaxy Note8 không, bởi thấy điện thoại này khá đẹp, màn hình lung linh, camera được nhiều người khen. Em chưa dùng Android nên chắc sẽ cần làm quen đôi chút, nhưng không biết liệu Android có chạy ổn định như iOS không?</span>
Lựa chọn thứ hai của em là dùng tạm một chiếc iPhone cũ, rồi chờ iPhone X. Thú thực là cũng không biết chờ đến khi nào bởi đến giờ máy còn chưa bán ở Mỹ, chẳng biết khi nào mới về đến Việt Nam. Mà có hàng ở trong nước em cũng sợ giá đợt đầu cao lắm, 40-50 triệu thì chắc em không mua nổi.
<span>Xin mọi người cho em lời khuyên. Em xin cảm ơn!</span>
<strong>Hồng Trúc</strong><br/><em>truclts3...@gmail.com</em>",https://vnexpress.net/so-hoa/nen-mua-galaxy-note8-hay-cho-iphone-x-3650859.html
"Thứ tư, 4/10/2017",['\nNên mua Galaxy Note8 hay chờ iPhone X? '],"['Điện thoại của em mới hỏng, chưa biết nên dùng hàng Samsung hay chờ điện thoại mới của Apple.']","
iPhone 7 Plus của em vừa bị rơi, hỏng nên hiện tại em không có điện thoại dùng. Nếu chuyển sang iPhone 8 Plus thì em thấy không đáng lắm vì kiểu dáng máy không đổi, dĩ nhiên có thể sẽ là chụp ảnh đẹp hơn, camera tốt hơn nhưng chắc trải nghiệm sẽ tương đương thôi.
<span>Em đang phân phân có nên chuyển sang Galaxy Note8 không, bởi thấy điện thoại này khá đẹp, màn hình lung linh, camera được nhiều người khen. Em chưa dùng Android nên chắc sẽ cần làm quen đôi chút, nhưng không biết liệu Android có chạy ổn định như iOS không?</span>
Lựa chọn thứ hai của em là dùng tạm một chiếc iPhone cũ, rồi chờ iPhone X. Thú thực là cũng không biết chờ đến khi nào bởi đến giờ máy còn chưa bán ở Mỹ, chẳng biết khi nào mới về đến Việt Nam. Mà có hàng ở trong nước em cũng sợ giá đợt đầu cao lắm, 40-50 triệu thì chắc em không mua nổi.
<span>Xin mọi người cho em lời khuyên. Em xin cảm ơn!</span>
<strong>Hồng Trúc</strong><br/><em>truclts3...@gmail.com</em>",https://vnexpress.net/so-hoa/nen-mua-galaxy-note8-hay-cho-iphone-x-3650859.html
"Thứ ba, 3/10/2017",['\nSmartphone camera kép giá hơn 8 triệu đồng của Samsung '],"['Galaxy J7+ kế thừa tính năng giống Galaxy Note 8 như camera kép, trợ lý ảo Bixby nhưng có giá tầm trung.']",,https://vnexpress.net/so-hoa/smartphone-camera-kep-gia-hon-8-trieu-dong-cua-samsung-3650052.html
"Thứ ba, 3/10/2017",['\nSmartphone camera kép giá hơn 8 triệu đồng của Samsung '],"['Galaxy J7+ kế thừa tính năng giống Galaxy Note 8 như camera kép, trợ lý ảo Bixby nhưng có giá tầm trung.']",,https://vnexpress.net/so-hoa/smartphone-camera-kep-gia-hon-8-trieu-dong-cua-samsung-3650052.html
"Thứ sáu, 29/9/2017",['\nNhững khách hàng đầu tiên trải nghiệm Galaxy Note8 '],['Phablet mới của Samsung thu hút đông đảo quan tâm của người dùng với 40.000 đơn đặt hàng trước tại Việt Nam.'],"
<strong> Bảo Lâm - Đình Nam</strong>",https://vnexpress.net/so-hoa/nhung-khach-hang-dau-tien-trai-nghiem-galaxy-note8-3648744.html
"Thứ sáu, 29/9/2017",['\nNhững khách hàng đầu tiên trải nghiệm Galaxy Note8 '],['Phablet mới của Samsung thu hút đông đảo quan tâm của người dùng với 40.000 đơn đặt hàng trước tại Việt Nam.'],"
<strong> Bảo Lâm - Đình Nam</strong>",https://vnexpress.net/so-hoa/nhung-khach-hang-dau-tien-trai-nghiem-galaxy-note8-3648744.html
"Thứ sáu, 29/9/2017",['\nNgười mua chờ từ 6h sáng để nhận Galaxy Note8 '],"['Từ sáng sớm, nhiều người đặt trước đã đến các đại lý để nhận Galaxy Note8 - smartphone chạy Android được chờ đón nhất nửa cuối năm 2017.']","
Chính thức được công bố ở Việt Nam ngày 13/9, sau hai tuần, điện thoại của Samsung bắt đầu được bán ra với giá 22,49 triệu đồng.
Tại điểm bán hàng Viettel Store TP HCM, khách đến lấy máy đặt trước từ sớm. Dù 8h mới mở cửa, một số người đã đến chờ từ 6h ngày 29/9.
Anh Phú (Quận 10, TP HCM) cho biết, dù đang sử dụng iPhone, anh vẫn thích Note8 vì bút S Pen hỗ trợ công việc nhiều hơn: ""Tôi đã đặt hàng từ khi Samsung mở bán và hồi hộp muốn dùng ngay lập tức. Sáng nay tôi xin nghỉ làm để đi mua Note8"".
Tại Thế giới di động (Quận 1, TP HCM), không khí còn náo nhiệt hơn. Khách hàng đến từ sớm dù 9h mới chính thức đón khách. Theo anh Hải, quản lý cửa hàng, số lượng đặt Note8 riêng tại đây là 70 máy và hiện đã giao hơn 40 máy. Số còn lại dự kiến giao hết trong hôm nay.
Đại diện cửa hàng này cho biết đã nhận được 1.100 đơn đặt trước Note8 (có đặt cọc ít nhất 500.000 đồng) trong khi trước đó Note 7 có 700 đơn đặt trước và Galaxy S8 là 800 máy. Sự quan tâm dành cho Note8 vượt xa kỳ vọng và hiện khách muốn mua phải đặt trước nhưng chưa biết khi nào sẽ giao hàng.
Anh Nguyên Văn Hiếu (Đống Đa, Hà Nội) là một trong những khách hàng đầu tiên nhận Note8. Anh cho biết trước đó, anh dùng Galaxy Note 7 nhưng sau đợt thu hồi máy, anh chuyển tạm sang Galaxy A5 để chờ thế hệ Galaxy Note mới ra đời. Là giám đốc một công ty trong lĩnh vực vận tải, anh thích một thiết bị tin cậy, cao cấp và tích hợp nhiều công nghệ.
Anh Hoàng Đức Thái cũng là một tín đồ của dòng Note. Anh chuyển từ Note 4 sang sau khi trả lại Note 7 đợt thu hồi cuối năm ngoái. Theo anh Thái, Note là dòng sản phẩm tốt nhất chạy hệ điều hành Android, không bị gò bó, giới hạn như iOS nên phục vụ tốt cho công việc bảo hiểm của anh.
Chị Thuỳ Vân chọn Galaxy Note8 sau khi đã dùng nhiều sản phẩm của Samsung dù chiếc smartphone này khá lớn với màn hình 6,3 inch cùng thiết kế nam tính.
Khách hàng được giới thiệu và hướng dẫn về Samsung Pay, dịch vụ thanh toán không cần thẻ của hãng Hàn Quốc.
Xét về thông số, Galaxy Note8 là smartphone ấn tượng nhất của Samsung với màn hình được nâng lên tới 6,3 inch, phù hợp cho việc sử dụng bút S Pen tự nhiên và thoải mái hơn, camera kép hỗ trợ chụp xóa phông như iPhone 7 Plus cùng chế độ Dual Capture... Tại Việt Nam, Galaxy Note8 được nhiều hệ thống bán lẻ bán với giá 22,49 triệu đồng kèm nhiều quà tặng. Tuy vậy, việc tặng quà mỗi nơi mỗi khác cả về loại quà lẫn giá trị của chúng.
Ông Nguyễn Quang Hiền Huy – Phó tổng giám đốc – Giám đốc điều hành ngành hàng Thiết bị di động công ty Điện tử Samsung Vina (bên trái), cho biết: ""Galaxy Note8 là sản phẩm có tốc độ đặt hàng trước nhanh nhất từ trước đến nay của chúng tôi. Ngay từ khi chưa công bố giá bán chính thức, chúng tôi đã nhận được 15.000 đơn hàng. Hiện lượng đơn hàng riêng ở Việt Nam được ghi nhận là hơn 40.000"". Ông cũng chia sẻ thêm, việc đặt hàng nhiều hơn so với mong đợi đã dẫn đến tình trạng ""cháy hàng"" tại Việt Nam. Samsung đang tập trung giao hết số máy mà khách hàng đã đặt đợt đầu trước khi mang về Việt Nam những chiếc Note8 với màu sắc mới trong ""tương lai gần"".",https://vnexpress.net/so-hoa/nguoi-mua-cho-tu-6h-sang-de-nhan-galaxy-note8-3648347.html
"Thứ năm, 28/9/2017",['\nGalaxy Note8 chưa bán đã khan hàng ở Việt Nam '],['Người mua có thể phải đợi tới giữa tháng 10 mới nhận máy khi nhiều hệ thống cho biết không còn đủ Galaxy Note8 để giao trong ngày 29/9.'],"
<span>Ngày mai (29/9), </span><span>Galaxy Note8 sẽ chính thức có mặt ở thị trường Việt Nam. Nhưng </span><span>3 ngày trước, một cửa hàng trên phố Thái Hà (Hà Nội) đã thông báo tới những khách mới đặt mua Note8 là giữa tháng 10 mới được nhận máy. Một </span><span>cửa hàng khác ở phố Huế (Hà Nội) cũng xác nhận, tùy vào thời điểm đặt mua máy sớm hay muộn mà người dùng nhận máy nhanh hay chậm. Những người mới mua, tới tận 8/10 mới có máy. </span>
<span>Nhiều cửa hàng và hệ thống siêu thị điện thoại cho biết, họ đang lo Galaxy Note8 năm nay sẽ “cháy hàng”, không có đủ để giao cho khách đặt mua trước. Thậm chí, càng sát ngày mở bán, khách đặt mua lại càng tăng. Theo hệ thống CellphoneS, số lượng Galaxy Note8 đặt mua trước của họ đã vượt quá dự tính 60%, vì thế, giờ người đặt và mua mới cũng chưa có thời điểm giao máy cụ thể.</span>
Trong khi đó, Thế Giới Di Động cho hay họ đang phải hãm lại đơn đặt hàng Galaxy Note8 vì lo ngại cầu vượt cung <span>quá nhiều</span><span>. Tính đến 27/9, hệ thống này đã có khoảng 6.300 đơn đặt hàng, dù chưa bằng bộ đôi Galaxy S8 và S8 Plus đầu năm nhưng đã tăng hơn 30% so với Galaxy Note 7 năm ngoái. Còn nếu tính theo tỷ lệ người dùng đã đặt cọc tiền, Galaxy Note8 là smartphone có lượng đặt tiền cao kỷ lục, đạt tới hơn 85%, tương đương với khoảng 5.400 máy.</span>
Lượng đặt hàng tại hệ thống FPT Shop cũng gần 6.400 sản phẩm và đơn vị này cho biết phải tung ra chương trình đặt hàng thứ hai, rồi thứ ba vì chương trình đầu tiên nhanh chóng hoàn thành đủ số lượng. Đây là điều rất hiếm gặp đối với các smartphone cao cấp ở thị trường Việt Nam thời gian gần đây.
Có nhiều lý do khiến cho Galaxy Note8 trở thành “ngôi sao” trên thị trường smartphone hiện giờ. Bản thân sản phẩm này đã hấp dẫn người dùng nhờ các công nghệ, tính năng mới nhưng vẫn được Samsung và các nhà bán lẻ mạnh tay đầu tư kích cầu. Với mức niêm yết 22,5 triệu đồng, Galaxy Note8 là smartphone đắt nhất của Samsung nhưng cũng là điện thoại được ưu đãi nhiều nhất, ông Nguyễn Lạc Huy, trưởng phòng truyền thông một hệ thống bán lẻ nhận xét.
Ngoài những quà tặng của hãng như ốp lưng, sạc không dây hay gói bảo hiểm, ưu đãi, các cửa hàng còn chạy đua về số lượng quà mà họ tự tặng thêm nhằm lôi kéo khách hàng từ loa di động, pin dự phòng cho tới nhiều món phụ kiện khác. Giá trị của những quà tặng kèm theo với Galaxy Note 8 có thể lên tới 4 đến 5 triệu đồng.
Trương Tuấn (TP HCM), một tín đồ của dòng máy Galaxy Note, cho rằng màn khởi động thành công của Galaxy Note8 năm nay còn nhờ “thiên thời, địa lợi”. Phân khúc smartphone cao cấp ở Việt Nam không còn nhiều tên tuổi lớn theo đuổi, mà chỉ là cuộc đua song mã riêng của Samsung và Apple. Tuy nhiên, iPhone 7 và 7 Plus đã cũ để so sánh với Galaxy Note8 còn bộ đôi iPhone 8 vừa ra mắt, nhưng thời điểm bán chính thức ở Việt Nam vẫn còn lâu nữa. Vì thế, Galaxy Note8 đương nhiên là smartphone nổi bật nhất hiện giờ.
<span>Tuy nhiên, Galaxy Note8 ở thị trường xách tay lại không chung cảnh với hàng chính hãng. Sau khi xuất hiện hồi giữa tháng 9 với giá khá cao 21 đến 22 triệu đồng, sản phẩm này liên tục hạ giá. Tại một cửa hàng ở quận Thủ Đức (TP HCM), máy xách tay từ thị trường Hàn Quốc đang được bán ra với giá dưới 17 triệu đồng, thấp hơn niêm yết chính hãng tới 5,5 triệu đồng.</span>
Đại diện cửa hàng cho biết việc giảm giá là do nguồn hàng từ thị trường nước ngoài có mức giá tốt chứ không phải do việc hàng chính hàng sắp mở bán và có nhiều ưu đãi. Tuy nhiên, theo một người chơi công nghệ, việc giảm giá còn do Galaxy Note8 năm nay có nhiều khác biệt giữa hàng chính hãng và xách tay. Đối với phiên bản phân phối ở Việt Nam, ngoài việc có nhiều phụ kiện tặng theo còn là phiên bản hỗ trợ 2 sim, hỗ trợ ứng dụng Galaxy Gift và tính năng Samsung Pay. <span>Trong khi đó, bản xách tay giá rẻ hơn chủ yếu là phiên bản một sim và không sử dụng được một số tính năng, ứng dụng độc quyền của Samsung. Lợi thế của hàng xách tay là việc thêm tuỳ chọn sử dụng chip Snapdragon 835, bộ nhớ cao hơn và có cả màu tím khói và xanh, trong khi hàng chính hãng chỉ có màu đen và vàng.</span>",https://vnexpress.net/so-hoa/galaxy-note8-chua-ban-da-khan-hang-o-viet-nam-3647567.html
"Thứ năm, 28/9/2017",['\nGalaxy Note8 chưa bán đã khan hàng ở Việt Nam '],['Người mua có thể phải đợi tới giữa tháng 10 mới nhận máy khi nhiều hệ thống cho biết không còn đủ Galaxy Note8 để giao trong ngày 29/9.'],"
<span>Ngày mai (29/9), </span><span>Galaxy Note8 sẽ chính thức có mặt ở thị trường Việt Nam. Nhưng </span><span>3 ngày trước, một cửa hàng trên phố Thái Hà (Hà Nội) đã thông báo tới những khách mới đặt mua Note8 là giữa tháng 10 mới được nhận máy. Một </span><span>cửa hàng khác ở phố Huế (Hà Nội) cũng xác nhận, tùy vào thời điểm đặt mua máy sớm hay muộn mà người dùng nhận máy nhanh hay chậm. Những người mới mua, tới tận 8/10 mới có máy. </span>
<span>Nhiều cửa hàng và hệ thống siêu thị điện thoại cho biết, họ đang lo Galaxy Note8 năm nay sẽ “cháy hàng”, không có đủ để giao cho khách đặt mua trước. Thậm chí, càng sát ngày mở bán, khách đặt mua lại càng tăng. Theo hệ thống CellphoneS, số lượng Galaxy Note8 đặt mua trước của họ đã vượt quá dự tính 60%, vì thế, giờ người đặt và mua mới cũng chưa có thời điểm giao máy cụ thể.</span>
Trong khi đó, Thế Giới Di Động cho hay họ đang phải hãm lại đơn đặt hàng Galaxy Note8 vì lo ngại cầu vượt cung <span>quá nhiều</span><span>. Tính đến 27/9, hệ thống này đã có khoảng 6.300 đơn đặt hàng, dù chưa bằng bộ đôi Galaxy S8 và S8 Plus đầu năm nhưng đã tăng hơn 30% so với Galaxy Note 7 năm ngoái. Còn nếu tính theo tỷ lệ người dùng đã đặt cọc tiền, Galaxy Note8 là smartphone có lượng đặt tiền cao kỷ lục, đạt tới hơn 85%, tương đương với khoảng 5.400 máy.</span>
Lượng đặt hàng tại hệ thống FPT Shop cũng gần 6.400 sản phẩm và đơn vị này cho biết phải tung ra chương trình đặt hàng thứ hai, rồi thứ ba vì chương trình đầu tiên nhanh chóng hoàn thành đủ số lượng. Đây là điều rất hiếm gặp đối với các smartphone cao cấp ở thị trường Việt Nam thời gian gần đây.
Có nhiều lý do khiến cho Galaxy Note8 trở thành “ngôi sao” trên thị trường smartphone hiện giờ. Bản thân sản phẩm này đã hấp dẫn người dùng nhờ các công nghệ, tính năng mới nhưng vẫn được Samsung và các nhà bán lẻ mạnh tay đầu tư kích cầu. Với mức niêm yết 22,5 triệu đồng, Galaxy Note8 là smartphone đắt nhất của Samsung nhưng cũng là điện thoại được ưu đãi nhiều nhất, ông Nguyễn Lạc Huy, trưởng phòng truyền thông một hệ thống bán lẻ nhận xét.
Ngoài những quà tặng của hãng như ốp lưng, sạc không dây hay gói bảo hiểm, ưu đãi, các cửa hàng còn chạy đua về số lượng quà mà họ tự tặng thêm nhằm lôi kéo khách hàng từ loa di động, pin dự phòng cho tới nhiều món phụ kiện khác. Giá trị của những quà tặng kèm theo với Galaxy Note 8 có thể lên tới 4 đến 5 triệu đồng.
Trương Tuấn (TP HCM), một tín đồ của dòng máy Galaxy Note, cho rằng màn khởi động thành công của Galaxy Note8 năm nay còn nhờ “thiên thời, địa lợi”. Phân khúc smartphone cao cấp ở Việt Nam không còn nhiều tên tuổi lớn theo đuổi, mà chỉ là cuộc đua song mã riêng của Samsung và Apple. Tuy nhiên, iPhone 7 và 7 Plus đã cũ để so sánh với Galaxy Note8 còn bộ đôi iPhone 8 vừa ra mắt, nhưng thời điểm bán chính thức ở Việt Nam vẫn còn lâu nữa. Vì thế, Galaxy Note8 đương nhiên là smartphone nổi bật nhất hiện giờ.
<span>Tuy nhiên, Galaxy Note8 ở thị trường xách tay lại không chung cảnh với hàng chính hãng. Sau khi xuất hiện hồi giữa tháng 9 với giá khá cao 21 đến 22 triệu đồng, sản phẩm này liên tục hạ giá. Tại một cửa hàng ở quận Thủ Đức (TP HCM), máy xách tay từ thị trường Hàn Quốc đang được bán ra với giá dưới 17 triệu đồng, thấp hơn niêm yết chính hãng tới 5,5 triệu đồng.</span>
Đại diện cửa hàng cho biết việc giảm giá là do nguồn hàng từ thị trường nước ngoài có mức giá tốt chứ không phải do việc hàng chính hàng sắp mở bán và có nhiều ưu đãi. Tuy nhiên, theo một người chơi công nghệ, việc giảm giá còn do Galaxy Note8 năm nay có nhiều khác biệt giữa hàng chính hãng và xách tay. Đối với phiên bản phân phối ở Việt Nam, ngoài việc có nhiều phụ kiện tặng theo còn là phiên bản hỗ trợ 2 sim, hỗ trợ ứng dụng Galaxy Gift và tính năng Samsung Pay. <span>Trong khi đó, bản xách tay giá rẻ hơn chủ yếu là phiên bản một sim và không sử dụng được một số tính năng, ứng dụng độc quyền của Samsung. Lợi thế của hàng xách tay là việc thêm tuỳ chọn sử dụng chip Snapdragon 835, bộ nhớ cao hơn và có cả màu tím khói và xanh, trong khi hàng chính hãng chỉ có màu đen và vàng.</span>",https://vnexpress.net/so-hoa/galaxy-note8-chua-ban-da-khan-hang-o-viet-nam-3647567.html
"Thứ hai, 25/9/2017",['\nGalaxy Note8 thắng iPhone 8 trong thử nghiệm thả rơi '],"['Với số điểm 25, Note8 được đánh giá bền hơn, trong khi smartphone của Apple chỉ giành được 21 điểm.']","
Kênh YouTube <em>PhoneBuff </em> thử nghiệm thả rơi iPhone 8 Plus và Galaxy Note8 xuống bề mặt bê tông ở độ cao một mét.
<span>Khi thả theo phương ngang, tiếp đất bằng mặt lưng, cả hai đều bị vỡ kính. Mức hư hại tương đương nhau, nhưng sản phẩm của Apple nhỉnh hơn với 4 điểm còn thiết bị của Samsung được 3 điểm (điểm cao hơn là tốt hơn).</span>
Khi rơi theo phương thẳng đứng, viền hai máy bị trầy xước nhưng độ bền của iPhone tiếp tục được khẳng định với 8 điểm so với 7 điểm của Note8.
Tuy nhiên, Note8 đã san bằng tỷ số khi thả theo phương ngang tiếp đất bằng mặt trước, đạt 7 điểm do với 5 điểm của iPhone.
<em>Thử nghiệm thả rơi theo các phương khác nhau </em>
Tiếp tục thử nghiệm theo cách này với số lần thử liên tục. Galaxy Note8 rơi 10 lần vẫn hoạt động tốt, màn hình nứt nhẹ. Trong khi đó, iPhone 8 Plus sau 8 lần đã hư hỏng nặng màn hình, nhiều phần không cảm ứng, mặt sau bị vỡ kính lộ ra phần nhôm bên trong. 
start video embed
<div class=""box_embed_video_parent embed_video_new"" data-ads=""1"" data-aot="""" data-articleoriginal=""3646161"" data-brandsafe=""0"" data-duration=""181"" data-frame="""" data-license=""0"" data-play=""0"" data-ratio=""1"" data-type=""0"" data-vcate=""1003834"" data-vid=""168142"" data-vscate=""1003609"" data-vscaten=""Số hóa"" id=""video_parent_168142"" onclick=""Video.playVideo(168142)"">
<div class=""box_img_video embed-container"" data-vid=""168142"">
<img alt=""Thả rơi nhiều lần"" src=""https://iv.vnecdn.net/sohoa/images/web/2017/09/25/tha-roi-nhieu-lan-1506309850_500x300.jpg""/>
<div class=""icon_blockvideo"">
<div class=""img_icon""> </div>
<div class=""image_icon_center""> </div>
</div></div>
<div class=""box_embed_video"" id=""embed_video_168142"" style=""display:none;"">
<div class=""bg_overlay_small_unpin""></div>
<div class=""bg_overlay_small""></div>
<div class=""embed-container"">
<div id=""video-168142"">
<div class=""media_content"" id=""parser_player_168142"" style=""display:none;"">
<div class=""videoContainter"" id=""videoContainter_168142"" style=""width: 100%; height: 100%;"">
<video active-mode=""720"" ads="""" adsconfig='{""adlist"":[{""type"":""preroll"",""tag"":""https:\/\/pubads.g.doubleclick.net\/gampad\/live\/ads?sz=640x360|400x300|480x70|640x480|320x180&amp;iu=\/27973503\/video.vnexpress.net\/Sohoa&amp;impl=s&amp;gdfp_req=1&amp;env=vp&amp;output=vast&amp;unviewed_position_start=1&amp;url=[referrer_url]&amp;description_url=[description_url]&amp;correlator=[timestamp]"",""skipOffset"":""00:00:06"",""duration"":""00:00:30""},{""type"":""overlay"",""tag"":"""",""script"":""%3Cdiv%20id%3D%22div-gpt-ad-overlay%22%3E%3Cdiv%20style%3D%22height%3A70px%3Bwidth%3A480px%3B%22%3E%3C%2Fdiv%3E%3C%2Fdiv%3E%3Cscript%3Evar%20gR%3D!0%2CsR%3D%22div-overlay-0%22%2BMath.round(1E6*Math.random())%2CeL%3Ddocument.getElementById(%22div-gpt-ad-overlay%22)%3Bif(eL)%7BeL.firstChild.id%3DsR%3Bif(!window.googletag%7C%7C!googletag.apiReady)%7BgR%3D!1%3Bvar%20googletag%3Dwindow.googletag%7C%7C%7Bcmd%3A%5B%5D%7D%2Csb%3Ddocument.getElementsByTagName(%22script%22)%5B0%5D%2Csa%3Ddocument.createElement(%22script%22)%3Bsa.setAttribute(%22type%22%2C%22text%2Fjavascript%22)%3Bsa.setAttribute(%22src%22%2C%22https%3A%2F%2Fwww.googletagservices.com%2Ftag%2Fjs%2Fgpt.js%22)%3Bsa.setAttribute(%22async%22%2C%22true%22)%3Bsb.parentNode.appendChild(sa)%7Dtry%7Bgoogletag.cmd.push(function()%7Bvar%20a%3Dgoogletag.defineSlot(%22%2F27973503%2Fvnexpreess.net%2FDesktop%2Foverlay%2Foverlay.standard%22%2C%5B%22fluid%22%2C%5B1%2C1%5D%2C%5B480%2C70%5D%5D%2CsR)%3Ba%26%26(a.addService(googletag.pubads())%2CgR%3Fgoogletag.pubads().refresh(%5Ba%5D)%3A(googletag.pubads().enableSingleRequest()%2Cgoogletag.enableServices()%2Cgoogletag.pubads().refresh(%5Ba%5D)))%7D)%7Dcatch(a)%7B%7D%7D%3B%3C%2Fscript%3E"",""size"":""480x70"",""offset"":""30%"",""skipOffset"":""00:00:01"",""duration"":""00:00:15""}]}' controls="""" data-ex=""st=0&amp;bs=0&amp;pt=0"" data-mode=""360|720"" data-subtitle=""0"" id=""media-video-168142"" max-mode=""720"" playsinline="""" preload=""auto"" src=""https://d1.vnecdn.net/sohoa/video/video/web/mp4/,360p,,/2017/09/25/tha-roi-nhieu-lan-1506309850/vne/master.m3u8"" style=""width: 100%; height: 100%;"" type=""application/x-mpegURL"" webkit-playsinline=""""></video>
</div>
</div>
<!--[if IE]>
                                    <div id=""flash_player_168142"" class=""flash_content"" style=""display:none;"">
                                        <object width=""100%"" height=""100%"" classid=""clsid:D27CDB6E-AE6D-11cf-96B8-444553540000"" id=""videoplayer_168142"" codebase=""https://fpdownload2.macromedia.com/get/shockwave/cabs/flash/swflash.cab#version=9,0,0,0"">
                                            <param name=""movie"" value=""https://s.vnecdn.net/video/flash/vneplayer.swf"">
                                            <param name=""allowScriptAccess"" value=""always"" />
                                            <param name=""quality"" value=""high"">
                                            <param name=""bgcolor"" value=""#000000"">
                                            <param name=""wmode"" value=""transparent"">
                                            <param name=""flashvars"" value=""xmlPath=&mAuto=true&asseturl=https://s.vnecdn.net/video/flash/assetv3.swf&dynamicview=false&sharemode=false&autoHide=false&tracktype=video&typeview=1&playerid=videoplayer&trackurl=https://d1.vnecdn.net/sohoa/video/video/web/mp4/,360p,,/2017/09/25/tha-roi-nhieu-lan-1506309850/vne/master.m3u8&thumburl=&tracklink=&adszoneid=&adsTag=&activemode=720&tracktitle=Thả rơi nhiều lần"">
                                            <param name=""allowfullscreen"" value=""true"">
                                            <embed bgcolor=""#000000"" width=""100%"" height=""100%"" name=""videoplayer_168142"" flashvars=""xmlPath=&mAuto=true&asseturl=https://s.vnecdn.net/video/flash/assetv3.swf&dynamicview=false&sharemode=false&autoHide=false&tracktype=video&typeview=1&playerid=videoplayer&trackurl=https://d1.vnecdn.net/sohoa/video/video/web/mp4/,360p,,/2017/09/25/tha-roi-nhieu-lan-1506309850/vne/master.m3u8&thumburl=&tracklink=&adszoneid=&adsTag=&activemode=720&tracktitle=Thả rơi nhiều lần"" type=""application/x-shockwave-flash"" allowfullscreen=""true"" allowscriptaccess=""always"" wmode=""transparent"" pluginspage=""https://get.adobe.com/flashplayer/"" src=""https://s.vnecdn.net/video/flash/vneplayer.swf"">
                                        </object>
                                    </div>
                                    <![endif]-->
</div>
<div class=""parser_title"" style=""display:none;"">Thả rơi nhiều lần</div>
</div>
</div>
</div>
end video embed

<em> Thả rơi Galaxy Note 8 và iPhone 8 Plus nhiều lần.</em>
<span>Kết quả, smartphone Samsung đạt 25 điểm trong khi đối thủ chỉ được 21 điểm, đồng nghĩa việc Galaxy Note 8 bền hơn theo bài thử nghiệm này.</span>",https://vnexpress.net/so-hoa/galaxy-note8-thang-iphone-8-trong-thu-nghiem-tha-roi-3646161.html
